"ID","State","County","County_/City/Parish","Officials","RegisterLink","SOELink","CountyNumber"
"1911","NJ","Atlantic","County","https://voter.svrs.nj.gov/polling-place-search","https://nj.gov/state/elections/voter-registration.shtml","https://nj.gov/state/elections/county-eo.shtml","34001"
"1912","NJ","Bergen","County","https://voter.svrs.nj.gov/polling-place-search","https://nj.gov/state/elections/voter-registration.shtml","https://nj.gov/state/elections/county-eo.shtml","34003"
"1913","NJ","Burlington","County","https://voter.svrs.nj.gov/polling-place-search","https://nj.gov/state/elections/voter-registration.shtml","https://nj.gov/state/elections/county-eo.shtml","34005"
"1914","NJ","Camden","County","https://voter.svrs.nj.gov/polling-place-search","https://nj.gov/state/elections/voter-registration.shtml","https://nj.gov/state/elections/county-eo.shtml","34007"
"1915","NJ","Cape May","County","https://voter.svrs.nj.gov/polling-place-search","https://nj.gov/state/elections/voter-registration.shtml","https://nj.gov/state/elections/county-eo.shtml","34009"
"1916","NJ","Cumberland","County","https://voter.svrs.nj.gov/polling-place-search","https://nj.gov/state/elections/voter-registration.shtml","https://nj.gov/state/elections/county-eo.shtml","34011"
"1917","NJ","Essex","County","https://voter.svrs.nj.gov/polling-place-search","https://nj.gov/state/elections/voter-registration.shtml","https://nj.gov/state/elections/county-eo.shtml","34013"
"1918","NJ","Gloucester","County","https://voter.svrs.nj.gov/polling-place-search","https://nj.gov/state/elections/voter-registration.shtml","https://nj.gov/state/elections/county-eo.shtml","34015"
"1919","NJ","Hudson","County","https://voter.svrs.nj.gov/polling-place-search","https://nj.gov/state/elections/voter-registration.shtml","https://nj.gov/state/elections/county-eo.shtml","34017"
"1920","NJ","Hunterdon","County","https://voter.svrs.nj.gov/polling-place-search","https://nj.gov/state/elections/voter-registration.shtml","https://nj.gov/state/elections/county-eo.shtml","34019"
"1921","NJ","Mercer","County","https://voter.svrs.nj.gov/polling-place-search","https://nj.gov/state/elections/voter-registration.shtml","https://nj.gov/state/elections/county-eo.shtml","34021"
"1922","NJ","Middlesex","County","https://voter.svrs.nj.gov/polling-place-search","https://nj.gov/state/elections/voter-registration.shtml","https://nj.gov/state/elections/county-eo.shtml","34023"
"1923","NJ","Monmouth","County","https://voter.svrs.nj.gov/polling-place-search","https://nj.gov/state/elections/voter-registration.shtml","https://nj.gov/state/elections/county-eo.shtml","34025"
"1924","NJ","Morris","County","https://voter.svrs.nj.gov/polling-place-search","https://nj.gov/state/elections/voter-registration.shtml","https://nj.gov/state/elections/county-eo.shtml","34027"
"1925","NJ","Ocean","County","https://voter.svrs.nj.gov/polling-place-search","https://nj.gov/state/elections/voter-registration.shtml","https://nj.gov/state/elections/county-eo.shtml","34029"
"1926","NJ","Passaic","County","https://voter.svrs.nj.gov/polling-place-search","https://nj.gov/state/elections/voter-registration.shtml","https://nj.gov/state/elections/county-eo.shtml","34031"
"1927","NJ","Salem","County","https://voter.svrs.nj.gov/polling-place-search","https://nj.gov/state/elections/voter-registration.shtml","https://nj.gov/state/elections/county-eo.shtml","34033"
"1928","NJ","Somerset","County","https://voter.svrs.nj.gov/polling-place-search","https://nj.gov/state/elections/voter-registration.shtml","https://nj.gov/state/elections/county-eo.shtml","34035"
"1929","NJ","Sussex","County","https://voter.svrs.nj.gov/polling-place-search","https://nj.gov/state/elections/voter-registration.shtml","https://nj.gov/state/elections/county-eo.shtml","34037"
"1930","NJ","Union","County","https://voter.svrs.nj.gov/polling-place-search","https://nj.gov/state/elections/voter-registration.shtml","https://nj.gov/state/elections/county-eo.shtml","34039"
"1931","NJ","Warren","County","https://voter.svrs.nj.gov/polling-place-search","https://nj.gov/state/elections/voter-registration.shtml","https://nj.gov/state/elections/county-eo.shtml","34041"
"1932","NM","Bernalillo","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35001"
"1933","NM","Catron","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35003"
"1934","NM","Chaves","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35005"
"1935","NM","Cibola","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35006"
"1936","NM","Colfax","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35007"
"1937","NM","Curry","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35009"
"1938","NM","De Baca","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35011"
"1939","NM","Doña Ana","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35013"
"1940","NM","Eddy","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35015"
"1941","NM","Grant","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35017"
"1942","NM","Guadalupe","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35019"
"1943","NM","Harding","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35021"
"1944","NM","Hidalgo","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35023"
"1945","NM","Lea","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35025"
"1946","NM","Lincoln","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35027"
"1947","NM","Los Alamos","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35028"
"1948","NM","Luna","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35029"
"1949","NM","McKinley","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35031"
"1950","NM","Mora","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35033"
"1951","NM","Otero","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35035"
"1952","NM","Quay","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35037"
"1953","NM","Rio Arriba","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35039"
"1954","NM","Roosevelt","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35041"
"1956","NM","San Juan","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35045"
"1957","NM","San Miguel","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35047"
"1955","NM","Sandoval","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35043"
"1958","NM","Santa Fe","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35049"
"1959","NM","Sierra","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35051"
"1960","NM","Socorro","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35053"
"1961","NM","Taos","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35055"
"1962","NM","Torrance","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35057"
"1963","NM","Union","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35059"
"1964","NM","Valencia","County","https://voterportal.servis.sos.state.nm.us/WhereToVote.aspx","https://portal.sos.state.nm.us/OVR/WebPages/InstructionsStep1.aspx","https://www.sos.state.nm.us/voting-and-elections/voter-information-portal/county-clerk-information/","35061"
"1965","NV","Carson","City","https://www.nvsos.gov/votersearch/","https://www.nvsos.gov/SOSVoterServices/start.aspx","https://www.nvsos.gov/sos/elections/voters/county-clerk-contact-information","32510"
"1966","NV","Churchill","County","https://www.nvsos.gov/votersearch/","https://www.nvsos.gov/SOSVoterServices/start.aspx","https://www.nvsos.gov/sos/elections/voters/county-clerk-contact-information","32001"
"1967","NV","Clark","County","https://www.nvsos.gov/votersearch/","https://www.nvsos.gov/SOSVoterServices/start.aspx","https://www.nvsos.gov/sos/elections/voters/county-clerk-contact-information","32003"
"1968","NV","Douglas","County","https://www.nvsos.gov/votersearch/","https://www.nvsos.gov/SOSVoterServices/start.aspx","https://www.nvsos.gov/sos/elections/voters/county-clerk-contact-information","32005"
"1969","NV","Elko","County","https://www.nvsos.gov/votersearch/","https://www.nvsos.gov/SOSVoterServices/start.aspx","https://www.nvsos.gov/sos/elections/voters/county-clerk-contact-information","32007"
"1970","NV","Esmeralda","County","https://www.nvsos.gov/votersearch/","https://www.nvsos.gov/SOSVoterServices/start.aspx","https://www.nvsos.gov/sos/elections/voters/county-clerk-contact-information","32009"
"1971","NV","Eureka","County","https://www.nvsos.gov/votersearch/","https://www.nvsos.gov/SOSVoterServices/start.aspx","https://www.nvsos.gov/sos/elections/voters/county-clerk-contact-information","32011"
"1972","NV","Humboldt","County","https://www.nvsos.gov/votersearch/","https://www.nvsos.gov/SOSVoterServices/start.aspx","https://www.nvsos.gov/sos/elections/voters/county-clerk-contact-information","32013"
"1973","NV","Lander","County","https://www.nvsos.gov/votersearch/","https://www.nvsos.gov/SOSVoterServices/start.aspx","https://www.nvsos.gov/sos/elections/voters/county-clerk-contact-information","32015"
"1974","NV","Lincoln","County","https://www.nvsos.gov/votersearch/","https://www.nvsos.gov/SOSVoterServices/start.aspx","https://www.nvsos.gov/sos/elections/voters/county-clerk-contact-information","32017"
"1975","NV","Lyon","County","https://www.nvsos.gov/votersearch/","https://www.nvsos.gov/SOSVoterServices/start.aspx","https://www.nvsos.gov/sos/elections/voters/county-clerk-contact-information","32019"
"1976","NV","Mineral","County","https://www.nvsos.gov/votersearch/","https://www.nvsos.gov/SOSVoterServices/start.aspx","https://www.nvsos.gov/sos/elections/voters/county-clerk-contact-information","32021"
